Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRJ47,OUT045,2738.90376584308
FDP13,OUT010,0.0
DRK39,OUT010,0.0
FDF28,OUT010,112.9265956262011
FDB09,OUT045,1975.8693842974624
FDM51,OUT046,1614.8985788676655
DRM49,OUT018,444.58927318146107
DRF23,OUT013,2858.651487435128
DRH01,OUT035,2884.3975525945125
FDH12,OUT027,3168.9321056434624
FDA28,OUT019,114.92104124011985
FDW37,OUT018,1164.711204465831
FDF02,OUT046,1640.5108021243582
DRL37,OUT046,717.4715941169386
NCF43,OUT046,2253.8349554421698
FDH08,OUT010,1723.6588464712324
FDR34,OUT019,1775.9009754520657
NCK19,OUT049,3197.896754521032
NCD55,OUT018,462.7810293408263
FDT27,OUT049,3812.776532614037
FDQ57,OUT045,2324.821743230851
FDA47,OUT035,2715.6996124837483
DRG15,OUT027,2483.070068054538
FDE05,OUT018,2069.910539235255
FDN46,OUT046,1572.7667068310798
FDX27,OUT027,2929.4966891639865
FDT51,OUT045,1761.0459899180908
FDU33,OUT013,797.7590841801298
FDJ16,OUT027,2409.493444596575
FDD20,OUT019,99.44075466599634
FDT36,OUT049,661.2850002665416
DRF15,OUT027,3898.909328969895
FDN52,OUT010,0.0
FDC22,OUT027,4462.727402472752
FDX15,OUT045,2481.9217248218874
FDT13,OUT013,3076.4815083097105
FDU04,OUT017,2060.3173928983438
FDU31,OUT019,1564.218390127336
FDW59,OUT027,2867.3378560887213
NCO29,OUT046,2631.827534541748
FDL15,OUT035,2589.4360434525215
FDI41,OUT049,2434.387041016055
FDQ48,OUT049,1731.9150318743887
DRI39,OUT013,984.1875875081232
FDI08,OUT013,4053.243116193636
FDC21,OUT049,1888.9031170431765
FDF58,OUT035,1197.6426307420693
FDS08,OUT010,909.6224412583726
FDE47,OUT045,1946.968726971656
NCP18,OUT019,562.1095738954623
NCR41,OUT013,1671.8911929509186
FDA27,OUT013,4121.4183078478945
FDA43,OUT035,3233.964565150566
FDA49,OUT045,1364.233060661613
NCE55,OUT018,2593.1717044999746
DRM49,OUT027,2181.724950452104
FDF22,OUT027,4856.653379237783
FDQ15,OUT018,1000.6256072553091
NCS54,OUT017,2899.895439846343
NCY05,OUT013,702.3515013012955
FDR45,OUT046,3798.266528685863
FDK57,OUT049,2047.8499767368676
FDF41,OUT010,1954.5165903696125
FDV21,OUT046,2028.4627605621995
FDD51,OUT046,717.6804823166549
FDF33,OUT046,1768.4631084118314
FDA38,OUT046,3783.086042452028
FDR56,OUT045,3057.5063087385242
NCN41,OUT017,2047.8612791590622
FDC60,OUT027,2855.9372747760203
FDB47,OUT045,3259.562535336799
DRH01,OUT013,2859.182212445694
FDW08,OUT046,1638.2927738187736
FDF38,OUT027,2130.7583103232882
FDY32,OUT017,2658.8357974399614
FDG34,OUT049,1883.4703110962646
FDG47,OUT019,2233.190609135393
NCF18,OUT035,3157.0498868694103
FDL39,OUT019,986.6792132906093
NCH55,OUT035,2180.7038820401094
DRJ35,OUT049,1137.6960993735663
FDS44,OUT035,3895.5232153012857
DRE01,OUT018,3503.079953683202
FDY39,OUT013,3020.709162663805
FDY32,OUT018,2280.4864416769774
FDR33,OUT027,3257.583315783513
NCP50,OUT049,1445.7390020032374
FDZ47,OUT018,1313.7473289880134
FDU57,OUT049,2529.1146743567297
FDY44,OUT013,3187.937163411174
DRH59,OUT018,935.5879341205931
FDB03,OUT027,5219.834273172879
FDY46,OUT045,2940.371394960148
FDM39,OUT045,2787.880115163056
FDY36,OUT035,1393.0597535391782
NCM55,OUT035,3079.95319947753
FDJ50,OUT010,0.0
DRL60,OUT013,2505.5968888393722
NCJ54,OUT049,3793.5726148831745
FDX59,OUT017,674.3282949767688
FDI07,OUT013,3271.18625229421
DRF51,OUT010,0.0
FDM14,OUT017,1878.295318662414
FDP21,OUT045,2967.3633274348567
FDE40,OUT035,1168.4595360609142
FDE05,OUT035,2510.3294910940867
FDM13,OUT027,3581.1077901327444
FDC34,OUT027,3907.2563940667287
NCI55,OUT018,1722.5253954186514
NCE43,OUT018,2401.8308355881504
FDW58,OUT018,1477.9489661697476
FDG60,OUT045,3682.0121972946927
FDV31,OUT017,2878.7373014144487
FDR47,OUT013,3157.985047519293
FDM60,OUT019,0.0
NCF06,OUT018,3841.30105679223
NCN26,OUT027,3362.054120625918
FDQ59,OUT049,1502.269118291071
FDF09,OUT046,629.46549874688
NCS06,OUT017,4309.983979600878
FDT44,OUT046,1862.0455798205505
FDI19,OUT017,3965.3675665223245
FDT22,OUT017,1055.1928730153534
NCF54,OUT027,4182.204947857879
DRG25,OUT045,2938.055442379892
FDB59,OUT017,3247.5115452479554
FDQ37,OUT017,3172.9553573841067
FDP56,OUT035,956.3267432240038
FDW44,OUT035,2899.2026106982808
FDJ26,OUT010,1469.1610446578532
FDU43,OUT018,3495.341747718787
FDW33,OUT045,1635.469646224168
NCX53,OUT027,3764.3127644169094
FDN56,OUT010,375.68867178258233
DRF15,OUT049,2555.0822985746145
FDO33,OUT017,1918.3738818686354
FDZ39,OUT010,0.0
NCJ19,OUT017,981.1000999130522
FDU01,OUT035,3115.7427805139396
FDT12,OUT035,3710.354477507578
NCM18,OUT018,739.8535939370715
FDP19,OUT017,2106.370429047988
NCR42,OUT049,687.3415571362264
FDN10,OUT046,1897.6325749397179
FDG44,OUT017,978.3782064483694
FDQ10,OUT046,2731.3752637580833
DRH13,OUT049,1827.0037316281287
FDT52,OUT013,3969.372371476661
FDM56,OUT045,1740.023189980922
NCO43,OUT010,0.0
NCV29,OUT035,2999.607839403295
NCF06,OUT013,4218.914786680535
FDO50,OUT035,1621.4108912199088
FDT59,OUT013,3744.7856099961036
FDX40,OUT027,2061.2565829403025
FDE50,OUT017,3075.7577830680125
FDX51,OUT017,3238.8115823202456
NCD30,OUT018,1336.5644270797402
FDK15,OUT013,1686.1624609759365
FDL12,OUT045,941.7648821140854
FDK46,OUT017,4203.7072511055085
DRH49,OUT010,0.0
FDQ57,OUT046,2347.8230254675327
FDY59,OUT017,1615.5548225643163
FDO09,OUT018,3844.575499283363
NCG30,OUT035,2154.1999333259696
FDM09,OUT017,2768.191937964588
NCN17,OUT027,3086.850447406243
NCS42,OUT013,1533.3286267615063
FDD02,OUT019,0.0
FDE34,OUT013,2962.5429031401463
FDU38,OUT045,3015.1138286003024
FDB33,OUT046,2520.3478636762165
NCJ29,OUT017,1510.2477761670893
FDZ27,OUT035,971.9005982346125
FDI40,OUT013,1662.11609702933
FDG22,OUT013,730.7661078127451
FDT51,OUT017,1895.436595638853
FDF20,OUT018,2898.1582027315117
FDV50,OUT035,2083.4659686666673
FDT02,OUT049,742.1303784393128
DRC49,OUT017,2400.833830042381
FDF26,OUT049,2543.90398557127
FDV52,OUT035,2082.5488510431305
FDX59,OUT049,715.379256934539
FDV25,OUT035,3679.876111626775
FDW23,OUT027,2098.459946282492
FDE53,OUT018,1479.7740891017165
FDA19,OUT017,2178.381383344429
FDH22,OUT046,1974.343043939556
NCO41,OUT013,1679.6515528867776
FDX12,OUT017,3931.2035822236858
FDF17,OUT013,3218.9890273064943
FDS11,OUT045,3491.050445982106
FDR51,OUT035,2497.3608945135948
FDT49,OUT010,0.0
FDC56,OUT013,1984.7437104910007
FDR13,OUT027,3339.5213110983987
FDQ60,OUT035,2061.7238992732255
FDN38,OUT049,4037.1806549767766
NCL29,OUT013,2576.5527645682505
FDO13,OUT027,4069.9636081239337
FDE26,OUT018,2017.6862977067417
FDA31,OUT010,788.5148251580977
FDX14,OUT035,1371.8383505503014
FDA34,OUT045,2755.0688599736563
FDF26,OUT013,2531.848890373147
FDE38,OUT045,2624.1748937538414
DRI11,OUT046,1824.1488126164263
FDQ60,OUT027,3336.2263843216797
FDL21,OUT027,2142.8852725512525
DRC12,OUT027,4517.690276760941
FDC47,OUT046,3576.157726406828
FDE57,OUT045,2212.23466871598
FDT14,OUT045,1863.9423923730878
NCZ53,OUT046,3018.0511487450913
FDE28,OUT018,3348.1912357752394
FDR19,OUT035,2411.7651799528912
NCF54,OUT019,880.3161021486469
FDZ08,OUT046,1283.4570114203323
NCJ05,OUT018,2199.292745229949
FDF59,OUT046,2019.3204751212934
NCO05,OUT035,1777.1004714349772
FDW24,OUT018,564.212931609894
NCX42,OUT018,2403.035239250936
NCA53,OUT035,976.1916838752675
FDI45,OUT019,938.9566295918338
FDG46,OUT046,1814.9299456920212
FDM20,OUT010,1944.3368294110523
FDW11,OUT010,0.0
FDX08,OUT035,3020.315083611148
NCK17,OUT035,845.5983472230862
FDK32,OUT018,2155.771700447353
NCA42,OUT035,2708.3882800615374
DRI01,OUT035,2882.2630239500995
NCL55,OUT049,4160.292614449738
DRE25,OUT018,1250.8389852731643
FDD14,OUT017,2963.1219184976744
FDB10,OUT046,3717.7647281318514
DRN11,OUT035,2423.372408697883
FDP38,OUT018,588.4712145297783
NCA30,OUT017,3061.8706026701875
FDT15,OUT017,3037.99362735352
NCP55,OUT018,694.140040222457
FDF12,OUT035,2513.2007990932407
FDM21,OUT018,3786.7602749266252
FDX56,OUT035,3414.161860623304
FDF10,OUT017,2373.0725141809635
FDT32,OUT045,2975.232764273869
FDM51,OUT018,1379.1310618708508
NCR50,OUT018,2217.117781712896
FDI19,OUT049,3956.3602462477597
FDX21,OUT017,1817.6818725042017
FDR31,OUT035,2477.904614263306
FDY02,OUT013,4204.64479671397
NCA29,OUT045,2706.9486206751717
NCX17,OUT046,3637.327532300066
FDM12,OUT045,2984.283451019307
FDI53,OUT027,3979.455077436083
NCU30,OUT049,2754.199116261742
FDC56,OUT027,3370.519621220391
FDK27,OUT018,1727.8368051974498
NCK18,OUT017,2768.100766059946
FDB52,OUT019,2204.7713246632215
DRG25,OUT027,4468.162174451469
FDZ13,OUT049,931.153033309497
FDB57,OUT019,1682.0597674920255
FDR40,OUT046,1350.5325713177465
NCO14,OUT019,0.0
NCN19,OUT045,3016.681242523981
FDQ28,OUT019,578.0323464573166
FDO13,OUT018,2358.216438964899
FDK48,OUT013,1365.6834102385944
FDU07,OUT018,2166.08890149806
FDW20,OUT046,1992.523159049821
FDV12,OUT010,0.0
FDH24,OUT013,2623.232534234722
FDV59,OUT049,3544.73977297283
FDK57,OUT045,1881.8540091446052
FDL16,OUT027,2168.1586397885385
NCQ17,OUT046,2442.763554960569
FDJ15,OUT018,2692.682964802379
FDX24,OUT049,1650.1553324993147
FDT47,OUT046,1569.110413139516
FDT10,OUT049,1111.2581141390788
FDZ37,OUT018,1169.9348046210553
FDW43,OUT027,5110.872252965726
DRN36,OUT017,1640.5021485840443
FDJ14,OUT045,1276.5867244331828
FDA32,OUT013,3545.3516493902616
FDJ38,OUT019,1141.0340526777914
FDQ57,OUT017,2463.8047890013618
NCQ41,OUT019,1227.3613322345109
FDG56,OUT049,1092.967053851176
DRC13,OUT027,3455.581524164002
FDV55,OUT035,2463.3088144167978
FDQ49,OUT045,2499.7084948828046
FDE29,OUT010,0.0
FDR03,OUT013,3376.8650126566727
FDD45,OUT049,1640.7285004842724
FDN38,OUT010,2005.387046476486
FDT56,OUT046,920.6340218044538
FDT48,OUT045,3146.451761430447
FDU03,OUT049,2974.9735544382474
FDC56,OUT010,0.0
NCO43,OUT027,3063.1754154876917
FDQ27,OUT017,1738.9381729385266
FDR03,OUT046,3281.208278707707
DRH23,OUT010,0.0
FDG22,OUT045,615.9479331637056
NCJ42,OUT013,1775.4431802387485
FDR24,OUT046,1451.7469679601159
FDW60,OUT035,2972.789781633409
FDJ08,OUT013,3082.100336533382
DRL59,OUT018,614.0965330789872
FDG60,OUT010,1762.9420615891377
FDW27,OUT017,2607.0281840072066
FDX14,OUT018,979.8343827180105
FDC20,OUT013,1023.3082178484801
NCS29,OUT018,3900.592224788345
FDJ56,OUT046,1553.0506334973861
FDB20,OUT019,0.0
FDL28,OUT027,5079.830499839109
FDW01,OUT018,2152.195549921519
FDL03,OUT046,3141.884771734853
FDX22,OUT049,3449.0981298688685
FDJ21,OUT035,2471.6608599125966
FDR31,OUT045,2325.3324931975635
FDG21,OUT035,2531.82195930754
FDS22,OUT027,2187.375842868127
FDK08,OUT035,1727.3572886255713
FDE17,OUT018,2155.970397760422
NCN30,OUT017,1659.4331873063163
FDT50,OUT046,1536.3454080364972
NCX42,OUT049,2744.2209890931545
FDJ12,OUT035,3460.4127278085616
NCA18,OUT027,3343.1135145518692
FDP23,OUT019,1572.6789547276835
FDX12,OUT013,3934.1149949119767
FDN40,OUT018,2158.378918455012
FDV48,OUT035,1421.723550078415
NCY54,OUT013,2768.643591037304
FDL16,OUT010,0.0
FDR45,OUT018,3548.4143328279497
FDJ52,OUT046,2574.1752825231824
DRG01,OUT017,1354.890904755099
FDP52,OUT013,3742.992186128512
FDU58,OUT017,3073.7205679556278
FDL02,OUT045,1643.1894778881424
FDG28,OUT013,3954.4745576960463
FDA19,OUT035,2216.976437204346
FDW46,OUT027,2539.011414979357
NCD43,OUT049,1794.0165829463972
DRG39,OUT013,949.0973185414914
NCF55,OUT049,733.8652071784261
FDJ07,OUT046,1902.3198861909193
FDE08,OUT046,2388.3810803350866
FDP56,OUT019,0.0
FDT45,OUT045,846.297493750486
FDF17,OUT018,2838.1978840494826
FDX44,OUT046,1415.718120763048
FDM28,OUT027,4324.326999002475
FDI36,OUT049,3255.650083485466
FDS07,OUT045,1796.6883590203508
FDD36,OUT045,1869.9941695568587
FDW11,OUT046,987.6723070952844
FDN40,OUT049,2565.3575136562854
NCQ18,OUT049,1657.9093405803255
NCQ54,OUT017,2767.5170663515564
NCS42,OUT045,1438.8116331904482
DRH39,OUT010,0.0
FDC09,OUT027,3141.6628815524523
FDT08,OUT010,489.35288363414156
FDC08,OUT035,3750.553720503366
FDT20,OUT017,733.0346183717056
FDS35,OUT035,1179.746787398308
FDX58,OUT018,2638.7659528239055
FDW58,OUT046,1720.1556070293996
DRD27,OUT046,1616.0005330895478
FDH32,OUT019,0.0
FDS26,OUT035,4297.3935833552605
FDQ31,OUT046,1397.892346400574
FDP11,OUT018,3211.3484648963954
FDD58,OUT017,1697.3466203954908
FDM33,OUT045,3415.321053046586
FDZ16,OUT049,3178.082481628806
NCS29,OUT010,2255.8379147612004
NCM18,OUT019,0.0
FDP11,OUT049,3590.149231422331
NCC42,OUT017,2359.459283631421
DRM23,OUT046,2704.7499003536195
NCN55,OUT027,5248.636553760474
FDK46,OUT013,4173.262200190831
FDR01,OUT046,3148.33261363125
NCA05,OUT045,2377.6544802550934
NCP43,OUT017,2939.7119881061017
FDR12,OUT010,808.6225977978199
FDQ01,OUT013,4097.405483233984
FDM13,OUT046,2087.9790003409166
FDQ19,OUT017,3961.93593758798
FDK56,OUT019,1009.4408015252419
NCX06,OUT010,1013.1127044548252
FDO56,OUT027,3370.3965485133012
FDU45,OUT045,1784.5150499120227
FDI16,OUT019,0.0
FDL32,OUT046,1776.8905657535254
FDA07,OUT046,1980.9242403445996
FDA14,OUT045,2311.4339186666903
FDV46,OUT027,3713.755976752717
NCO07,OUT035,3551.9959583293576
NCP41,OUT046,1711.3745637123297
FDY60,OUT018,2014.7736838057763
FDN38,OUT017,4053.9378130874243
FDO15,OUT046,1230.4983286711686
FDT60,OUT013,2037.847638664367
FDA55,OUT035,3711.827544924211
FDE02,OUT010,0.0
DRJ39,OUT049,3628.6398376335355
FDV34,OUT035,1388.5042399855981
FDS20,OUT027,4390.331190105113
FDF02,OUT027,3094.6169820946516
FDW40,OUT017,2363.8897801004236
NCB43,OUT046,2941.9261403045257
FDR58,OUT017,1570.1991087351555
DRJ59,OUT035,843.9157158193457
NCD30,OUT017,1704.0350076588718
FDE14,OUT017,1684.7404016483536
FDC28,OUT018,1471.9337625995709
FDU16,OUT018,1099.1777135830607
NCD19,OUT035,1096.0937658925877
FDU21,OUT046,589.4773603751034
FDV59,OUT027,4908.94542974564
FDU03,OUT045,2887.1409659265346
FDC33,OUT010,1273.1436902008918
NCR42,OUT035,755.2626956853194
DRH59,OUT035,1377.620267590569
NCM31,OUT035,2455.9427574497886
FDS50,OUT035,3679.705174033316
FDP39,OUT046,852.0245262142118
FDQ55,OUT013,1978.589639449512
FDV36,OUT019,127.92100392845032
FDI05,OUT027,2676.581685340154
FDS45,OUT027,3195.462115680779
FDA39,OUT045,637.4725130552397
FDC37,OUT010,0.0
FDJ60,OUT027,4106.326205572883
DRQ35,OUT046,1963.8807884821576
NCJ06,OUT046,1924.076562237454
NCY42,OUT018,2062.528241172949
DRM37,OUT049,3258.7958771492554
FDR14,OUT045,773.1512033258205
FDE51,OUT049,834.0037168878277
FDT33,OUT017,2759.0388501535663
FDR08,OUT013,1903.6582778059692
FDE36,OUT010,685.437189925661
FDL22,OUT019,0.0
FDR44,OUT013,2170.5691035474997
FDI56,OUT019,0.0
FDE47,OUT010,117.58705275653892
FDV27,OUT010,0.0
FDV10,OUT049,809.6946953870536
FDC40,OUT045,1235.56087257899
NCX41,OUT013,3447.6587087736757
NCQ38,OUT027,3167.6166871051164
FDV12,OUT027,3076.454505617065
FDE52,OUT017,1533.4002727204654
FDG20,OUT027,4242.5164558734505
FDV16,OUT027,2028.2755313340892
FDI32,OUT017,1879.4412888633378
FDJ32,OUT049,1152.8046860979746
FDN39,OUT018,2433.3410587692574
FDY34,OUT017,2779.7379723375384
FDC14,OUT035,853.4592944502765
FDA55,OUT017,3659.1484359266997
FDZ50,OUT010,954.6188074613658
DRG13,OUT049,2755.414586099013
FDP01,OUT013,2525.5363550629186
NCG54,OUT017,2833.9874871711613
FDM13,OUT045,2075.8966103516577
NCO18,OUT027,4316.213691839079
NCW41,OUT013,2598.2137011693058
FDM52,OUT027,3835.974084875765
NCF55,OUT035,764.2287310837169
FDT09,OUT046,2113.1099886688557
NCM19,OUT035,1937.6448309641885
FDW12,OUT018,2105.2072167594797
FDP15,OUT019,2143.9928954011366
FDK36,OUT045,790.423491532431
FDZ25,OUT035,2901.507790075702
NCW06,OUT049,3190.162542030335
FDW60,OUT046,2846.3693957356522
DRC49,OUT013,2400.1517390333556
NCT17,OUT035,3174.3207793589527
NCN06,OUT018,2330.76860746528
FDC45,OUT013,2769.5010355006625
DRJ47,OUT019,846.2242343747862
NCF06,OUT045,4074.4005968255037
FDE21,OUT010,0.0
DRG27,OUT013,746.2990906480809
FDW40,OUT049,2356.5426994952654
NCO53,OUT046,2878.428829517071
FDE23,OUT049,860.9762369567368
FDQ16,OUT046,1744.3706045828208
FDS26,OUT045,4063.435195040141
FDZ13,OUT010,0.0
FDS14,OUT049,2610.14912268231
FDC10,OUT045,1867.4001993110794
FDY16,OUT049,3081.237913762036
FDJ20,OUT035,2149.16021515001
FDV43,OUT035,859.0256360326894
FDZ32,OUT027,3171.8557043779037
FDR23,OUT046,2762.9646677539868
FDN24,OUT035,1002.2715637977142
FDE34,OUT027,4346.73025857868
FDU31,OUT013,3559.053636488587
FDW33,OUT018,1441.4076362400442
FDU26,OUT046,1879.876741305594
FDE20,OUT027,4184.00722083929
NCW05,OUT035,1819.0784778961167
FDB22,OUT018,2181.1631413625973
FDO56,OUT046,1860.0988000530965
FDA19,OUT027,3536.733609671981
DRI39,OUT045,870.8632737304013
FDH52,OUT018,727.4380402734321
FDZ50,OUT035,3052.091783921809
NCN42,OUT035,2526.71462753123
FDB53,OUT013,2419.4512027362944
DRG11,OUT017,1838.0262491308627
DRK11,OUT027,3855.692092924617
FDQ60,OUT017,2032.374633085377
FDT36,OUT017,649.8486347999046
DRG25,OUT018,2698.6995035163477
DRJ23,OUT046,3023.98510122618
FDG05,OUT035,2663.411845051337
NCK06,OUT018,1698.2473147947069
FDU52,OUT017,2557.232293416112
FDW07,OUT018,1120.4872883355765
NCM17,OUT045,707.3990823157428
FDA22,OUT045,2638.2823392440564
NCA41,OUT018,2830.2242867963187
FDF38,OUT035,865.8129935155837
FDH52,OUT046,1014.8618467056178
FDY58,OUT019,1709.37561300676
FDZ16,OUT045,3026.1490828068927
NCM18,OUT017,1096.3344234717304
FDA22,OUT018,2376.9661407592776
NCJ43,OUT035,2973.0943626041453
FDI34,OUT027,5101.443097525114
FDG56,OUT046,985.9935519215705
FDS34,OUT046,1837.7567914780361
DRC01,OUT035,1005.9469902722635
FDQ04,OUT035,805.0169135626347
FDK04,OUT035,1110.0206740488306
FDT51,OUT049,1903.5620261971053
FDV26,OUT017,3205.875699527138
FDS04,OUT049,2331.9187703593843
FDW43,OUT018,3366.4260153890464
FDQ28,OUT010,532.0555191727278
NCK06,OUT017,2059.4732105047933
FDS23,OUT018,1779.069223084575
FDZ36,OUT019,1086.3398001549297
FDE56,OUT018,709.0451201075939
FDW10,OUT027,4268.697601592099
NCN14,OUT045,2901.6160341082214
NCQ18,OUT045,1516.9316522847676
FDW08,OUT017,1834.1812660318294
FDU43,OUT035,3901.3930706029087
FDR33,OUT010,0.0
FDM24,OUT010,465.973979183158
NCZ05,OUT046,1646.5026934505877
NCV41,OUT035,1979.2094400750616
FDV11,OUT018,2490.6750201203326
NCY05,OUT035,780.7672902544377
FDV44,OUT018,2739.43494257375
FDW32,OUT049,1465.0838872968932
NCU18,OUT027,3743.7005085662677
NCC43,OUT035,4160.9572505097385
FDW19,OUT013,1876.1817178256601
FDN31,OUT035,3192.3751622346745
FDI48,OUT045,804.3136268359226
FDS24,OUT017,1547.1628224458184
FDF46,OUT049,1988.638986126734
DRG23,OUT017,2506.3966570235834
FDG14,OUT018,2144.6783074186237
NCY30,OUT049,2981.673484275411
FDO28,OUT018,1716.7047236284138
DRD24,OUT035,2442.3132426258553
FDI33,OUT049,1580.7442968543128
FDN32,OUT046,2959.505312681367
FDR16,OUT045,3323.8296658755685
FDF26,OUT046,2444.7352025060527
NCN29,OUT018,566.1077912685116
FDE20,OUT045,2674.2782829236753
FDA46,OUT046,3022.0570845053485
FDU28,OUT045,2939.221283100872
FDQ48,OUT045,1578.8306112359787
FDV36,OUT013,2161.4200404682215
FDR14,OUT018,553.9915887215102
FDP23,OUT017,3542.085023926099
FDP56,OUT013,935.7898441594493
FDK48,OUT010,0.0
FDR48,OUT046,2389.998661675346
NCY29,OUT049,1048.782392786397
FDM22,OUT018,621.059571782032
DRJ01,OUT013,2652.1472850058094
FDZ43,OUT045,3835.20751631424
FDV03,OUT035,2618.205768144088
FDX11,OUT027,4326.895481912461
NCA41,OUT027,4549.680874826212
FDE38,OUT017,2761.640109575547
FDI27,OUT018,495.8472565983013
FDN32,OUT013,3018.449077535338
NCN43,OUT017,2063.4012068650277
FDB47,OUT027,4744.462141894422
FDV03,OUT017,2573.3456063437347
NCN30,OUT045,1567.2900524718912
NCV54,OUT010,27.403858473408263
FDV07,OUT013,1863.1954184267515
FDP07,OUT049,3247.630577913033
FDK48,OUT018,936.9710725336007
FDM15,OUT019,522.0267975012985
FDY19,OUT027,3354.247241286499
FDK46,OUT046,4101.7903296688655
FDY11,OUT045,1059.1368774037412
FDH09,OUT046,854.2692982707526
FDO08,OUT027,4098.202294492796
FDU14,OUT013,4060.402841578953
FDD22,OUT027,3256.7326784989755
FDM27,OUT017,2557.8069460273555
FDL02,OUT027,3148.525075678841
NCA17,OUT035,2534.5330639170497
FDE38,OUT019,743.8919455163091
NCG07,OUT049,3114.6905858356704
DRC27,OUT013,3998.5326275011207
FDA27,OUT035,4206.098385800038
FDW40,OUT045,2215.5712811924072
DRI11,OUT013,1947.2382702868576
FDN50,OUT046,1532.4224442962286
FDR12,OUT046,2726.3807989340476
FDT34,OUT027,3093.0758362708602
FDW11,OUT035,1165.7192207686287
NCO30,OUT027,4398.241973479018
FDZ34,OUT017,3173.1903267621155
FDU45,OUT017,1918.866163620733
NCD42,OUT035,802.0648568081608
FDX25,OUT045,2834.0504089465194
NCR29,OUT046,920.5270467951368
FDX43,OUT019,829.5540271509931
FDB04,OUT010,0.0
FDR49,OUT027,2195.606385636117
FDS39,OUT018,2012.8886850063825
FDW58,OUT045,1690.700378532567
FDG22,OUT019,0.0
FDG31,OUT017,1131.4109397594939
NCV53,OUT027,5289.457999556842
DRJ37,OUT035,2552.2811145257047
FDV07,OUT035,1935.3605172354348
FDW52,OUT018,2387.4504068782066
FDT15,OUT045,2909.911477692731
FDD02,OUT018,1641.2041067357823
FDM16,OUT035,1365.1249081253982
NCE55,OUT046,2754.1689301959395
FDB57,OUT018,3272.1961332700885
FDQ04,OUT013,792.3127079592387
FDQ47,OUT019,0.0
FDY14,OUT019,2273.496715611191
DRK37,OUT017,3097.7575930697403
FDO25,OUT017,3393.4121526473978
FDL57,OUT046,4100.643594573982
NCK29,OUT018,1680.5646185553887
FDK46,OUT027,5609.745020260434
NCB43,OUT010,1000.6442759841555
DRE01,OUT027,5235.58254904368
FDC46,OUT018,2650.7140562647282
FDQ23,OUT045,1659.2527420042984
FDX38,OUT049,941.8938271339671
FDG60,OUT018,3475.470099498978
FDW55,OUT017,4028.289644335681
FDP39,OUT013,909.4237735783531
FDB20,OUT018,1016.0576614621053
FDV21,OUT017,2059.0397860477547
FDZ02,OUT013,1654.4428001648562
FDP19,OUT027,3471.530315115779
FDA38,OUT035,4006.4974392441636
FDH22,OUT045,1960.6306460573248
DRM11,OUT045,4103.043044071388
FDO12,OUT027,4580.133474678514
FDT14,OUT049,2009.6116208318408
FDW34,OUT010,1948.2437178970763
FDG04,OUT027,4474.91264318454
FDW59,OUT018,1126.2873160247768
FDR33,OUT018,1500.6049765473035
FDP32,OUT013,2173.3999076390137
FDL13,OUT027,5147.978175441702
FDD22,OUT013,1889.7679122114175
FDV40,OUT027,2655.323304257538
NCD55,OUT046,701.6743898574689
FDQ20,OUT010,0.0
FDD28,OUT045,921.5226840081318
FDC39,OUT045,3234.2171603065053
NCR17,OUT049,2011.7093200651402
DRO35,OUT018,1611.222579071848
FDF40,OUT049,4079.996807803244
FDR31,OUT018,2046.8402922627192
NCQ41,OUT017,3227.2655483158933
FDP38,OUT046,828.9429475751986
NCU54,OUT027,4766.363789299619
FDG22,OUT018,334.33405911296063
DRK59,OUT013,3791.8951822111217
FDC37,OUT046,1710.790942481834
NCO42,OUT013,2432.22784248435
NCT42,OUT017,2510.0312042305095
FDX27,OUT035,1694.5406956015352
FDV40,OUT018,960.7524085790784
FDT45,OUT027,2359.3126438392214
FDS47,OUT019,0.0
FDR45,OUT035,3940.331507033537
FDB03,OUT045,3715.902606302432
FDO49,OUT035,1030.033370702665
FDU60,OUT027,4121.481530248298
FDB26,OUT018,605.4744451282431
FDB46,OUT017,3469.377303036732
FDQ37,OUT019,1185.843110340796
FDN03,OUT017,4070.9557492432587
NCX30,OUT045,3919.518007900522
FDK32,OUT019,561.9188528316513
DRM47,OUT013,3144.5359294302907
NCO02,OUT046,1081.5195210033278
FDP04,OUT013,1157.4806023822432
NCO43,OUT049,1744.3388230363312
FDD59,OUT013,1398.3694965879279
FDQ10,OUT017,2839.595416408339
FDW45,OUT035,2526.6941257564235
NCK30,OUT049,4157.751945466158
FDU31,OUT018,3161.092821420142
NCQ17,OUT019,526.3747343931936
FDN01,OUT017,2883.064541830499
FDZ19,OUT049,2880.936824292161
DRG37,OUT017,2596.3020203591714
FDE32,OUT045,608.4766501961337
FDO34,OUT049,2798.1903651185416
FDM04,OUT019,0.0
FDZ25,OUT049,2844.545556367234
FDU08,OUT049,1724.9919053171434
NCW30,OUT045,4081.6050294280158
NCM18,OUT013,1075.3656488614893
FDS22,OUT035,875.5063320961524
NCH18,OUT017,3983.3184506330867
FDC23,OUT013,2941.41491043804
FDY46,OUT013,3052.0690908197703
NCU06,OUT046,3622.937770547177
FDX57,OUT045,1554.8912401758823
FDX36,OUT027,4989.725316277409
FDL16,OUT045,692.3501042736093
FDT16,OUT010,2210.9173795778124
FDN16,OUT018,1382.052589601504
FDC03,OUT046,3099.6728324778096
DRF60,OUT013,3867.858470849116
FDS27,OUT027,4583.496469000644
